ID,Year,Semester,CourseId,Section,facultyId,Title
"714","2014","3","Pla6568","1","000","Pla6568_2014_3_Paley Public Private Partnership.pdf"
"658","2014","3","Pla4151","1","526","Pla4151_2014_3_Adler Econ for Planner.pdf"
"690","2015","1","Pla6232","1","537","Pla6232_2015_1_Saldarriaga Advanced GIS.pdf"
"648","2015","1","A8905","1","431","A8905_001_2015_1_Aesthetics of Decay_Otero-Pailos.pdf"
"706","2014","3","Pla6377","1","582","Pla6377_2014_3_ClarkWeidner_Private Equity And Capital Raising.pdf"
"653","2015","1","Pla4010","1","533","Pla4010_2015_1_Marcotullio Planning for Climate Change.pdf"
"673","2013","3","Pla4579","1","533","Pla4579_2013_3_Intro Environ Plan Marcotullio.pdf"
"717","2014","3","Pla6605","1","649","Pla6605_2014_3_The Development of Urban Informality deCastroMazarro.pdf"
"655","2014","1","Pla4035","1","650","Pla4035_2014_1_Miller NegSprgCol.pdf"
"656","2015","1","Pla4035","1","650","Pla4035_2015_1_Negotiations for Planners_Miller.pdf"
"657","2015","1","Pla4112","1","554","Pla4112_2015_1_Physical Structure of Cities_Sclar.pdf"
"715","2014","3","Pla6573","1","551","Pla6573_2014_3_Community Development Policy Freeman.pdf"
"670","2014","1","Pla4577","1","532","Pla4577_2014_1_White Intro GIS.pdf"
"672","2015","1","Pla4577","1","532","Pla4577_2015_1_Intro to GIS White.pdf"
"674","2014","1","Pla4609","1","545","Pla4609_2014_1_Tovar Politics.pdf"
"678","2015","1","Pla6065","1","538","Pla6065_2015_1_ENVIRONMENTAL IMPACT ASSESSMENT_Trelstad.pdf"
"695","2014","3","Pla6330","1","538","Pla6330_2014_3_Site Planning Trelstad.pdf"
"707","2014","3","Pla6385","1","583","Pla6385_2014_3_Pearlman_Workout_Restructuring.pdf"
"675","2014","3","Pla6011","1","524","Pla6011_2014_3_CitiesNatureTechnology Beauregard.pdf"
"659","2014","3","Pla4208","1","527","Pla4208_2014_3_Planning Methods King.pdf"
"660","2014","1","Pla4214","1","527","Pla4214_2014_1_David King LUP.pdf"
"661","2015","1","Pla4214","1","527","Pla4214_2015_1_Trans Land Use Planning King.pdf"
"683","2015","1","Pla6212","1","655","Pla6212_2015_1_Poteat Affordable Housing Dev.pdf"
"691","2015","1","Pla6236","1","657","Pla6236_2015_1_Queen Asset Management and Ownership.pdf"
"709","2013","3","Pla6389","1","588","Pla6389_2013_3_Keenan_Tokyo Design-Development Studio.pdf"
"698","2015","1","Pla6342","2","633","Pla6342_002_2015_1_Amsler  Int'l RE Regions Brazil.pdf"
"716","2015","1","Pla6585","1","665","Pla6585_2015_1_Fogg_Glazer_Retail-Real-Estate_Draft.pdf"
"720","2014","3","Pla6611","1","000","Pla6611_2014_3_Regional_Foodshed_Resilience Manwelyan.pdf"
"721","2014","3","Pla6633","1","000","Pla6633_2014_3_Irazabal Learning from LA countries.pdf"
"722","2014","1","Pla6700","1","000","Pla6700_2014_1_Kahr RE Finance.pdf"
"723","2014","3","Pla6700","1","000","Pla6700_2014_3_Real Estate Finance and Development.pdf"
"725","2014","3","Pla6909","1","000","Pla6909_2014_3_SchererYangon studio 2014.pdf"
"726","2014","1","Pla6911","1","000","Pla6911_2014_1_Moynihan Station Studio.pdf"
"727","2014","1","Pla6911","6","000","Pla6911_006_2014_1_Matsumoto Tokyo Planning Studio.pdf"
"732","2014","3","A4001","1","000","A4001_001_2014_3_Core I Brief II FA 2014 (1).pdf"
"733","2014","3","A4001","1","000","A4001_001_2014_3_Core I Brief III FA 2014 (1).pdf"
"735","2015","3","A4001","1","000","A4001_001_2015_3_Core I X Statement_Brief I_Under.pdf"
"739","2012","3","A4003","1","000","A4003_2012_3 Core III studio.pdf"
"771","2015","3","A4101","1","000","A4101_001_2015_3_Core I_Navigator_GeneralUnder.pdf"
"773","2015","3","A4101","2","000","A4101_002_2015_3_Core I_Navigator_GeneralUnder.pdf"
"775","2015","3","A4101","3","000","A4101_003_2015_3_Core I_Navigator_GeneralUnder.pdf"
"777","2015","3","A4101","4","000","A4101_004_2015_3_Core I_Navigator_GeneralUnder.pdf"
"779","2015","3","A4101","5","000","A4101_005_2015_3_Core I_Navigator_GeneralUnder.pdf"
"781","2015","3","A4101","6","000","A4101_006_2015_3_Core I_Navigator_GeneralUnder.pdf"
"783","2015","3","A4101","7","000","A4101_007_2015_3_Core I_Navigator_GeneralUnder.pdf"
"785","2015","3","A4101","8","000","A4101_008_2015_3_Core I_Navigator_GeneralUnder.pdf"
"719","2014","3","Pla6609","1","616","Pla6609_2014_3_Territorial Smiley.pdf"
"724","2015","1","Pla6805","1","554","Pla6805_2015_1_Sclar Adv Planning History.pdf"
"728","2014","3","Pla6930","1","551","Pla6930_2014_3_Advanced Quantitative Techniques Freeman F14.pdf"
"718","2014","3","Pla6607","1","545","Pla6607_2014_3_Our New Normal Tovar.pdf"
"729","2014","3","Pla8222","1","588","Pla8222_2014_3_KeenanThesis+Research+Methods.pdf"
"918","2013","1","A4106","6","612","A4106_006_2013_1_Hasegawa Collins.pdf"
"966","2015","1","A4112","1","000","A4112_2015_1 AT-2.pdf"
"971","2015","1","A4115","1","000","A4115_2015_1_AT-5 Syllabus(1).pdf"
"968","2012","3","A4113","1","624","A4113_2012_3 Arch Tech III_Laufs2.pdf"
"1036","2013","1","A4524","1","000","A4524_001_2013_1 Topo Study of Form_Sanchez.pdf"
"1038","2013","3","A4524","1","000","A4524_2013_3 The Topological Study of Form_Sanchez.pdf"
"1041","2014","3","A4524","1","000","A4524_001_2014_3_Topological Study of Form.pdf"
"1042","2014","3","A4524","1","000","A4524_2014_3_Topological Study of Form Session A_Sanchez.pdf"
"1043","2014","3","A4524","1","000","A4524_2014_3_Topological Study of Form.pdf"
"1046","2013","3","A4525","1","000","A4525_2013_3 Simulation Origin Tangible Form_Sanchez.pdf"
"1049","2014","3","A4525","1","000","A4525_001_2014_3_Simulation Orig Tangible Session B_Sanchez.pdf"
"1050","2014","3","A4525","1","000","A4525_2014_3_Simulation as the Origin of Tangible Form.pdf"
"1051","2014","3","A4525","1","000","A4525_2014_3_Simulation Orig Tangible Session B_Sanchez.pdf"
"1058","2014","3","A4534","1","000","A4534_001_2014_3_Techniques of the UltraReal.pdf"
"1068","2014","3","A4542","1","000","A4542_2014_3_Imagining the UltraReal.pdf"
"1017","2014","1","A4429","1","630","A4429_2014_1_Frampton Tectonic.pdf"
"1030","2014","3","A4515","1","607","A4515_2014_3_Varnelis Network.pdf"
"1140","2014","1","A4714","1","000","A4714_2014_1_Chiao Graphic Presentation II.pdf"
"1095","2014","1","A4627","1","617","A4627_2014_1_Materials Kaseman.pdf"
"1146","2014","3","A4716","1","487","A4716_2014_3_Graphic Architecture Project I_Choi"
"1169","2014","3","A4747","1","000","A4747_2014_3_Parametric Realizations.pdf"
"1173","2014","1","A4748","1","000","A4748_2014_1_Draper Special Topics.pdf"
"1178","2014","3","A4753","1","000","A4753_2014_3_Special Topics in Fabrication - Design Machine.pdf"
"1214","2014","3","A4801","1","000","A4801_2014_3_Encoded Matter- Workshop in Computational Craft.pdf"
"1220","2014","1","A4806","1","000","A4806_2014_1_Parkes.pdf"
"1222","2014","1","A4807","1","000","A4807_2014_1_Parkes.pdf"
"1242","2014","3","A4819","1","000","A4819_2014_3_Site to Site â€“ Site to Web.pdf"
"1249","2014","3","A4822","1","000","A4822_2014_3_Site to Site â€“ Site to Web.pdf"
"1258","2014","1","A4831","1","000","A4831_2014_1_Bryan.pdf"
"1265","2014","1","A4833","1","000","A4833_2014_1_Bryan.pdf"
"1270","2014","3","A4836","1","000","A4836_2014_3_Datamining the City II - Culture  Urbanism  and Web 2.0.pdf"
"1275","2014","3","A4839","1","000","A4839_2014_3_Open Cartographies_1.pdf"
"1273","2014","3","A4837","1","609","A4837_2014_3_Post Parametric_Benjamin.pdf"
"1230","2013","1","A4814","1","496","A4814_2013_1 XIM Parametric Site Analysis_Luc Wilson.pdf"
"1276","2014","3","A4839","1","537","A4839_2014_3_OpenCartographiesI_Saldarriaga.pdf"
"1282","2014","3","A4843","1","537","A4843_2014_3_OpenCartographiesII_Saldarriaga.pdf"
"1268","2014","3","A4834","1","415","A4834_2014_3_Datamining the City II Nagy.pdf"
"1326","2013","3","A6228","1","000","A6228_2013_3 Investment Strategies in a Distressed Environment - Sheets.pdf"
"1364","2014","1","A6707","1","000","A6707_2014_1_Carver.pdf"
"1346","2015","1","A6419","1","523","A6419_2015_1_Intl Issues Preservation_Avrami.pdf"
"1337","2014","3","A6352","1","639","A6352_2014_3_Pattern Books Jerome.pdf"
"1343","2014","1","A6414","1","641","A6414_2014_1_Most.pdf"
"1375","2015","1","A6727","1","000","A6727_2015_1_2Project 1 Pairs.pptx.pdf"
"1376","2015","1","A6727","1","000","A6727_2015_1_3OBNF Bibliography 2015.pdf"
"1377","2015","1","A6727","1","000","A6727_2015_1_4OBNF Course Plan 2015  Updated 012015.xls.pdf"
"1378","2015","1","A6727","1","000","A6727_2015_1_OLD BUILDINGS â€“ NEW FORMS 2015 Syllabus.pdf"
"1433","2014","3","A6850","1","000","A6850_2014_3_UD Studio IIMoore Duncan Altman.pdf"
"1493","2015","1","Pla6254","1","000","Pla6254_2015_1_Ashcher Transformative Transit.pdf"
"1444","2015","1","A8905","1","431","A8905_2015_1_Aesthetics of Decay_Otero-Pailos.pdf"
"1487","2014","3","Pla6622","1","651","Pla6622_2014_3_Bata Columbia Inside Transit.pdf"
"1480","2015","1","Pla6212","1","655","Pla6212_2015_1_Poteat Affordable Housing part one.pdf"
"1481","2015","1","Pla6212","1","655","Pla6212_2015_1_Poteat Affordable Housing part two.pdf"
"1438","2014","3","A6905","1","594","A6905_2014_3_ARPAKim.pdf"
"4","2014","1","A4002","1","457","A4002_2014_1 CORE ARCHITECTURE STUDIO II.pdf"
"6","2012","3","A4003","1","388","A4003_2012_3 Core III studio.FINAL.pdf"
"7","2014","3","A4003","1","388","A4003_001_2014_3_Fall Housing Syllabus.pdf"
"12","2015","1","A4023","1","591","A4023_2015_1 ADR II_Kurgan.pdf"
"14","2013","1","A4024","1","591","A4024_001_2013_1_ADR 2Kurgan.pdf"
"15","2014","1","A4024","1","591","A4024_2014_1_ADR_II.pdf"
"21","2013","3","A4101","1","394","A4101_001_2013_3_Core I Studio.pdf"
"30","2014","3","A4101","2","394","A4101_002_2014_3_Core I Brief I FA 2014.pdf"
"41","2015","3","A4101","5","381","A4101_005_2015_3_Core I X Statement_Brief I_Under.pdf"
"57","2015","1","A4102","2","600","A4102_002_2015_1_Core_II_Rose_revised.pdf"
"56","2015","1","A4102","1","590","A4102_001_2015_1_Hoang_TheBankParadox.pdf"
"58","2015","1","A4102","3","601","A4102_003_2015_1_BETTS Core II LandBANK 150105.pdf"
"50","2014","1","A4102","3","598","A4102_003_2014_1_Arbizu.pdf"
"48","2014","1","A4102","1","457","A4102_001_2014_1_Andraos.pdf"
"51","2014","1","A4102","4","496","A4102_004_2014_1_Wilson.pdf"
"74","2014","3","A4103","2","389","A4103_002_2014_3_Marino.pdf"
"82","2015","3","A4103","2","389","A4103_002_2015_3_Marino.pdf"
"95","2014","1","A4104","4","389","A4104_004_2014_1_Marino.pdf"
"79","2014","3","A4103","7","591","A4103_007_2014_3_Kurgan_Saldarriaga 2014_housing.pdf"
"75","2014","3","A4103","3","390","A4103_003_2014_3_Tolla Lignano Lot-Ek.pdf"
"83","2015","3","A4103","3","390","A4103_003_2015_3_LOT-EK.pdf"
"73","2014","3","A4103","1","388","A4103_001_2014_3_Sample.pdf"
"81","2015","3","A4103","1","388","A4103_001_2015_3_Hilary_Sample_Statement_Final.pdf"
"151","2014","3","A4105","13","383","A4105_013_2014_3_Rothstein_ Adv V_F'14_Syllabus.pdf"
"370","2013","3","A4707","1","612","A4707_2013_3 Digital Detailing Testing and Analysis - Hasegawa Collins.pdf"
"371","2014","3","A4707","1","612","A4707_2014_3_EvoDes Haswegawa Collins.pdf"
"198","2014","1","A4106","18","394","A4106_018_2014_1_Solomonoff.pdf"
"217","2015","1","A4106","18","394","A4106_018_2015_1_Rio_Solomonoff_Spring 2015.pdf"
"1","2013","3","A4001","1","394","A4001_2013_3_Core I Studio Solomonoff Kumpusch Tomisaki Aviles Kim Rakatansky Caldeira Uhl.pdf"
"87","2015","3","A4103","7","394","A4103_007_2015_3_Solomonoff.pdf"
"487","2015","1","A4832","1","376","A4832_001_2015_1_Lines Not Splines_Kumpusch.pdf"
"302","2012","3","A4535","1","380","A4535_001_2012_3 Fund of Digital Des_UhlFano.pdf"
"343","2012","3","A4642","1","496","A4642_001_2012_3 Contested Grounds_M. Wilson.pdf"
"497","2015","1","A4842","1","496","A4842_2015_1_Wilson Algorithms and Urbanisms- SimCity(1).pdf"
"1237","2014","3","A4815","1","496","A4815_2014_3_XIM Session A Wilson.pdf"
"1256","2014","3","A4829","1","496","A4829_2014_3_XIM Session B Wilson.pdf"
"1278","2014","1","A4841","1","496","A4841_2014_1_Wilson.pdf"
"513","2014","2","A4853","4","399","A4853_004_2014_2_Jaque.pdf"
"523","2015","2","A4853","4","399","A4853_004_2015_2_NYPL_Jaque.pdf"
"318","2014","3","A4596","1","437","A4596_001_2014_3_ Safran Dialogical and Poetic Strategies.pdf"
"635","2013","3","A6837","1","406","A6837_2013_3 Fabrics and Typologies NY Global - Plunz.pdf"
"636","2014","3","A6837","1","406","A6837_2014_3_Fabrics and Typol Plunz.pdf"
"640","2014","1","A6851","1","406","A6851_2014_1_Plunz UD Intro.pdf"
"669","2014","3","Pla4538","1","570","Pla4538_2014_3_Bell RE Entrepreneuralism for Arch.pdf"
"196","2014","1","A4106","16","405","A4106_016_2014_1_BellKostura.pdf"
"265","2014","1","A4378","1","405","A4378_2014_1_Bell_Loughlin.pdf"
"537","2014","1","A6165","1","388","A6165_2014_1_Sample Structuring Contemporary Cities.pdf"
"560","2015","1","A6429","1","388","A6429_001_2015_1_Sample_Typologies versus the City_Statement.pdf"
"1076","2012","3","A4581","1","418","A4581_2012_3 Exhibition Histories_Wasiuta.pdf"
"262","2014","1","A4356","1","596","A4356_2014_1_Johnson Cont Chinese City.pdf"
"263","2014","3","A4356","1","596","A4356_2014_3_Johnson_CCC.pdf"
"360","2015","1","A4682","1","428","A4682_2015_1 Advanced Energy Perf Schwitter.pdf"
"666","2014","3","Pla4387","1","526","Pla4387_2014_3_Adler PrivatizationPPP.pdf"
"686","2014","1","Pla6217","1","526","Pla6217_2014_1_Adler Techniques.pdf"
"687","2015","1","Pla6217","1","526","Pla6217_2015_1_Adler TECHNIQUES OF PROJECT EVALUAT.pdf"
"279","2012","3","A4510","1","503","A4510_001_2012_3 Reading Buildings_DolkartBollack.pdf"
"285","2015","1","A4517","1","631","A4517_2015_1 Hosagrahar Local Global.pdf"
"362","2014","2","A4684","1","440","A4684_2014_2_Arch Sustainable Norris.pdf"
"363","2014","3","A4684","1","440","A4684_001_2014_3_Arch Sustainable Norris.pdf"
"372","2013","1","A4711","1","612","A4711_001_2013_1 Adv Algorithmic Design_Hasegawa Collins.pdf"
"373","2013","3","A4711","1","612","A4711_2013_3 Advanced Algorithmic Design - Hasegawa Collins.pdf"
"374","2014","1","A4711","1","612","A4711_2014_1_Collins_Hasegawa.pdf"
"376","2015","1","A4711","1","612","A4711_001_2015_1 Search Advanced Algorithmic_Hasegawa Collins.pdf"
"434","2013","1","A4793","1","612","A4793_001_2013_1 App-itecture_Hasegawa Collins.pdf"
"435","2014","1","A4793","1","612","A4793_2014_1_Hasegawa Collins App itecture.pdf"
"436","2015","1","A4793","1","612","A4793_001_2015_1_Collins Hasegawa App-itecture.pdf"
"1137","2014","3","A4711","1","612","A4711_2014_3_Search Hasegawa Collins.pdf"
"914","2015","3","A4105","17","431","A4105_017_2015_3_RakatanskyOtero-Pailos_Recombinant Architecture.pdf"
"310","2015","1","A4542","1","482","A4542_001_2015_1_Ultrareal Brennan Crupi.pdf"
"352","2013","3","A4676","1","483","A4676_2013_3 Architectural Photography - Attali.pdf"
"353","2014","1","A4676","1","483","A4676_2014_1_Attali Architectural Photography 01.pdf"
"354","2014","3","A4676","1","483","A4676_2014_3_Architectural Photography A_Attali.pdf"
"463","2015","1","A4814","1","495","A4814_001_2015_1 Locke HACKING THE URBAN EXPERIENCE.pdf"
"591","2014","1","A6741","1","512","A6741_2014_1_Jablonski.pdf"
"679","2014","3","Pla6090","1","527","Pla6090_2014_3_Transportation Finance King.pdf"
"55","2014","1","A4102","8","383","A4102_008_2014_1_ROTHSTEIN.pdf"
"502","2013","2","A4853","4","590","A4853_004_2013_2 AAD Hoang_GSAPP Su13.pdf"
"512","2014","2","A4853","3","590","A4853_003_2014_2_Hoang.pdf"
"522","2015","2","A4853","3","590","A4853_003_2015_2_Culture of Service at Work and Play_Hoang.pdf"
"530","2014","3","A6005","20","590","A6005_020_2014_3_Hoang AAD GC.pdf"
"84","2015","3","A4103","4","391","A4103_004_2015_3_Bunge.pdf"
"519","2014","2","A4853","10","391","A4853_010_2014_2_BungeHoang.pdf"
"168","2015","3","A4105","12","408","A4105_012_2015_3_Gro Bonesmo A_N syllabus-it-3.pdf"
